Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Product_Name,Category,Sub_Category,List_Price,Unit_Cost,Sales,Profit,Profit_Margin,Segment,City,State
O50824,2025-03-07,C1055,P2014,3.0,0.1,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,32998.27,7211.32,0.2185,Home Office,Hyderabad,Tamil Nadu
O50825,2025-09-05,C1389,P2004,1.0,0.05,Stationery Product 5,Office Supplies,Stationery,22154.95,19379.22,21047.2,1667.98,0.0792,Corporate,Delhi,Karnataka
O50826,2025-09-11,C1341,P2053,2.0,0.15,Accessories Product 54,Technology,Accessories,58991.24,45367.54,100285.11,9550.03,0.0952,Consumer,Kochi,Telangana
O50827,2025-02-13,C1433,P2050,1.0,0.3,Phones Product 51,Technology,Phones,26671.88,18619.55,18670.32,50.77,0.0027,Consumer,Mumbai,Maharashtra
O50828,2025-04-07,C1101,P2009,5.0,0.1,Storage Product 10,Furniture,Storage,50209.76,29789.99,225943.92,76993.97,0.3408,Corporate,Chennai,Maharashtra
O50829,2025-02-11,C1420,P2011,3.0,0.1,Tables Product 12,Furniture,Tables,47986.68,36009.74,129564.04,21534.82,0.1662,Corporate,Bengaluru,Maharashtra
O50830,2025-08-15,C1492,P2003,4.0,0.15,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,247482.94,4970.38,0.0201,Consumer,Mumbai,Karnataka
O50831,2025-09-19,C1191,P2017,1.0,0.15,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,32806.94,10242.44,0.3122,Home Office,Coimbatore,Delhi
O50832,2025-06-16,C1498,P2079,5.0,0.2,Tables Product 80,Furniture,Tables,60819.74,43495.05,243278.96,25803.71,0.1061,Home Office,Salem,Kerala
O50833,2025-10-06,C1309,P2035,3.0,0.2,Phones Product 36,Technology,Phones,2743.0,1741.9,6583.2,1357.5,0.2062,Consumer,Pune,Kerala
O50834,2025-03-30,C1199,P2024,2.0,0.0,Storage Product 25,Furniture,Storage,71728.84,53529.53,143457.68,36398.62,0.2537,Corporate,Delhi,Tamil Nadu
O50835,2025-06-27,C1232,P2075,3.0,0.3,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,91761.14,19413.98,0.2116,Consumer,Salem,Karnataka
O50836,2025-07-16,C1432,P2035,2.0,0.2,Phones Product 36,Technology,Phones,2743.0,1741.9,4388.8,905.0,0.2062,Corporate,Pune,Delhi
O50837,2025-11-03,C1226,P2066,2.0,0.2,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,87607.79,9410.43,0.1074,Home Office,Hyderabad,Kerala
O50838,2025-09-24,C1370,P2008,1.0,0.15,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,10664.57,1885.51,0.1768,Consumer,Salem,Tamil Nadu
O50839,2025-09-25,C1138,P2060,1.0,0.2,Laptops Product 61,Technology,Laptops,51237.86,42856.01,40990.29,-1865.72,-0.0455,Consumer,Delhi,Kerala
O50840,2025-03-15,C1343,P2052,3.0,0.05,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,58215.41,17246.9,0.2963,Consumer,Chennai,Karnataka
O50841,2025-01-08,C1304,P2017,5.0,0.1,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,173683.8,60861.3,0.3504,Corporate,Mumbai,Telangana
O50842,2025-10-24,C1148,P2042,3.0,0.2,Storage Product 43,Furniture,Storage,19092.63,15390.19,45822.31,-348.26,-0.0076,Consumer,Chennai,Telangana
O50843,2025-06-13,C1114,P2034,4.0,0.05,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,25831.11,7257.83,0.281,Corporate,Madurai,Kerala
O50844,2025-03-26,C1449,P2062,2.0,0.0,Storage Product 63,Furniture,Storage,2688.9,1752.13,5377.8,1873.54,0.3484,Consumer,Mumbai,Delhi
O50845,2025-03-13,C1062,P2077,2.0,0.2,Laptops Product 78,Technology,Laptops,47839.89,34926.79,76543.82,6690.24,0.0874,Corporate,Delhi,Maharashtra
O50846,2025-02-24,C1103,P2003,1.0,0.2,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,58231.28,-2396.86,-0.0412,Consumer,Chennai,Maharashtra
O50847,2025-02-16,C1338,P2040,5.0,0.05,Tables Product 41,Furniture,Tables,52504.24,46067.43,249395.14,19057.99,0.0764,Consumer,Salem,Maharashtra
O50848,2025-08-26,C1358,P2044,1.0,0.2,Stationery Product 45,Office Supplies,Stationery,33218.58,19028.06,26574.86,7546.8,0.284,Home Office,Kochi,Tamil Nadu
O50849,2025-04-14,C1155,P2049,4.0,0.15,Accessories Product 50,Technology,Accessories,36467.03,22897.52,123987.9,32397.82,0.2613,Consumer,Hyderabad,Tamil Nadu
O50850,2025-07-29,C1272,P2078,3.0,0.1,Tables Product 79,Furniture,Tables,6133.72,4595.0,16561.04,2776.04,0.1676,Home Office,Kochi,Kerala
O50851,2025-02-11,C1005,P2027,3.0,0.2,Storage Product 28,Furniture,Storage,6685.15,5650.89,16044.36,-908.31,-0.0566,Consumer,Hyderabad,Karnataka
O50852,2025-11-12,C1146,P2041,5.0,0.1,Laptops Product 42,Technology,Laptops,17089.78,12912.68,76904.01,12340.61,0.1605,Corporate,Salem,Telangana
O50853,2025-09-25,C1183,P2079,1.0,0.05,Tables Product 80,Furniture,Tables,60819.74,43495.05,57778.75,14283.7,0.2472,Home Office,Mumbai,Tamil Nadu
O50854,2025-09-20,C1485,P2075,1.0,0.1,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,39326.2,15210.48,0.3868,Home Office,Chennai,Kerala
O50855,2025-12-02,C1027,P2068,4.0,0.1,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,264667.03,44640.15,0.1687,Consumer,Salem,Karnataka
O50856,2025-12-31,C1449,P2000,3.0,0.15,Laptops Product 1,Technology,Laptops,13340.82,10836.58,34019.09,1509.35,0.0444,Consumer,Mumbai,Delhi
O50857,2025-09-16,C1037,P2038,1.0,0.2,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,55521.93,4097.32,0.0738,Consumer,Chennai,Maharashtra
O50858,2025-10-10,C1118,P2016,5.0,0.2,Laptops Product 17,Technology,Laptops,60637.62,52413.59,242550.48,-19517.47,-0.0805,Home Office,Pune,Telangana
O50859,2025-04-24,C1292,P2034,3.0,0.15,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,17334.03,3404.07,0.1964,Corporate,Pune,Tamil Nadu
O50860,2025-12-29,C1370,P2045,4.0,0.2,Tables Product 46,Furniture,Tables,69698.77,48576.61,223036.06,28729.62,0.1288,Consumer,Salem,Tamil Nadu
O50861,2025-02-09,C1243,P2041,5.0,0.05,Laptops Product 42,Technology,Laptops,17089.78,12912.68,81176.45,16613.05,0.2047,Consumer,Kochi,Karnataka
O50862,2025-08-08,C1067,P2038,2.0,0.0,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,138804.82,35955.6,0.259,Corporate,Bengaluru,Telangana
O50863,2025-05-09,C1213,P2048,4.0,0.2,Storage Product 49,Furniture,Storage,47196.49,35282.94,151028.77,9897.01,0.0655,Consumer,Kochi,Telangana
O50864,2025-01-08,C1217,P2061,5.0,0.0,Storage Product 62,Furniture,Storage,41881.88,27770.86,209409.4,70555.1,0.3369,Corporate,Hyderabad,Kerala
O50865,2025-04-11,C1176,P2037,1.0,0.05,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,26477.47,7735.8,0.2922,Corporate,Delhi,Kerala
O50866,2025-06-25,C1298,P2022,2.0,0.15,Accessories Product 23,Technology,Accessories,16308.47,12700.29,27724.4,2323.82,0.0838,Corporate,Kochi,Maharashtra
O50867,2025-04-17,C1163,P2021,4.0,0.1,Laptops Product 22,Technology,Laptops,6562.71,4469.1,23625.76,5749.36,0.2434,Consumer,Pune,Telangana
O50868,2025-04-11,C1057,P2003,1.0,0.2,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,58231.28,-2396.86,-0.0412,Consumer,Chennai,Telangana
O50869,2025-09-17,C1268,P2048,2.0,0.1,Storage Product 49,Furniture,Storage,47196.49,35282.94,84953.68,14387.8,0.1694,Consumer,Pune,Tamil Nadu
O50870,2025-09-03,C1307,P2058,3.0,0.0,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,25601.16,6580.98,0.2571,Consumer,Pune,Karnataka
O50871,2025-10-02,C1057,P2072,1.0,0.1,Accessories Product 73,Technology,Accessories,59154.4,49684.38,53238.96,3554.58,0.0668,Consumer,Chennai,Telangana
O50872,2025-02-01,C1287,P2067,5.0,0.15,Storage Product 68,Furniture,Storage,45777.6,25636.72,194554.8,66371.2,0.3411,Consumer,Bengaluru,Tamil Nadu
O50873,2025-05-17,C1464,P2070,4.0,0.1,Phones Product 71,Technology,Phones,79953.27,45246.36,287831.77,106846.33,0.3712,Home Office,Bengaluru,Telangana
O50874,2025-01-12,C1104,P2001,2.0,0.15,Tables Product 2,Furniture,Tables,61893.98,38740.54,105219.77,27738.69,0.2636,Home Office,Hyderabad,Karnataka
O50875,2025-10-29,C1227,P2048,1.0,0.2,Storage Product 49,Furniture,Storage,47196.49,35282.94,37757.19,2474.25,0.0655,Consumer,Pune,Maharashtra
O50876,2025-01-16,C1246,P2030,3.0,0.25,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,86621.69,-369.01,-0.0043,Consumer,Salem,Karnataka
O50877,2025-05-09,C1187,P2039,4.0,0.05,Chairs Product 40,Furniture,Chairs,31822.56,23868.26,120925.73,25452.69,0.2105,Consumer,Hyderabad,Telangana
O50878,2025-03-04,C1493,P2047,4.0,0.1,Chairs Product 48,Furniture,Chairs,77562.16,49266.25,279223.78,82158.78,0.2942,Consumer,Madurai,Karnataka
O50879,2025-04-19,C1082,P2050,1.0,0.15,Phones Product 51,Technology,Phones,26671.88,18619.55,22671.1,4051.55,0.1787,Consumer,Salem,Tamil Nadu
O50880,2025-01-21,C1185,P2042,3.0,0.25,Storage Product 43,Furniture,Storage,19092.63,15390.19,42958.42,-3212.15,-0.0748,Corporate,Hyderabad,Kerala
O50881,2025-06-07,C1251,P2054,2.0,0.3,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,79126.92,305.02,0.0039,Consumer,Hyderabad,Telangana
O50882,2025-09-26,C1354,P2048,1.0,0.05,Storage Product 49,Furniture,Storage,47196.49,35282.94,44836.67,9553.73,0.2131,Consumer,Pune,Delhi
O50883,2025-06-11,C1237,P2079,2.0,0.15,Tables Product 80,Furniture,Tables,60819.74,43495.05,103393.56,16403.46,0.1587,Consumer,Bengaluru,Delhi
O50884,2025-09-17,C1359,P2056,4.0,0.1,Phones Product 57,Technology,Phones,10100.77,6325.84,36362.77,11059.41,0.3041,Consumer,Hyderabad,Telangana
O50885,2025-04-12,C1183,P2076,2.0,0.0,Phones Product 77,Technology,Phones,31874.96,24846.67,63749.92,14056.58,0.2205,Home Office,Mumbai,Tamil Nadu
O50886,2025-08-11,C1283,P2014,3.0,0.0,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,36664.74,10877.79,0.2967,Consumer,Kochi,Karnataka
O50887,2025-02-28,C1384,P2026,5.0,0.1,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,225615.51,22930.16,0.1016,Corporate,Pune,Maharashtra
O50888,2025-09-04,C1425,P2067,3.0,0.1,Storage Product 68,Furniture,Storage,45777.6,25636.72,123599.52,46689.36,0.3777,Consumer,Coimbatore,Karnataka
O50889,2025-05-08,C1209,P2079,2.0,0.0,Tables Product 80,Furniture,Tables,60819.74,43495.05,121639.48,34649.38,0.2849,Consumer,Mumbai,Maharashtra
O50890,2025-10-10,C1303,P2063,1.0,0.15,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,49905.23,14467.46,0.2899,Corporate,Delhi,Delhi
O50891,2025-11-21,C1295,P2029,4.0,0.1,Phones Product 30,Technology,Phones,35257.0,27824.57,126925.2,15626.92,0.1231,Consumer,Bengaluru,Telangana
O50892,2025-01-25,C1096,P2035,5.0,0.15,Phones Product 36,Technology,Phones,2743.0,1741.9,11657.75,2948.25,0.2529,Consumer,Chennai,Tamil Nadu
O50893,2025-05-11,C1446,P2066,1.0,0.1,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,49279.38,10180.7,0.2066,Home Office,Madurai,Telangana
O50894,2025-12-19,C1459,P2048,1.0,0.05,Storage Product 49,Furniture,Storage,47196.49,35282.94,44836.67,9553.73,0.2131,Consumer,Bengaluru,Kerala
O50895,2025-07-15,C1455,P2075,3.0,0.1,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,117978.61,45631.45,0.3868,Consumer,Chennai,Delhi
O50896,2025-10-08,C1471,P2054,2.0,0.05,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,107386.54,28564.64,0.266,Home Office,Chennai,Tamil Nadu
O50897,2025-06-03,C1207,P2055,3.0,0.15,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,42599.13,13184.01,0.3095,Corporate,Salem,Karnataka
O50898,2025-05-13,C1369,P2067,2.0,0.05,Storage Product 68,Furniture,Storage,45777.6,25636.72,86977.44,35704.0,0.4105,Consumer,Pune,Tamil Nadu
O50899,2025-08-15,C1387,P2043,3.0,0.1,Tables Product 44,Furniture,Tables,14620.74,9187.52,39476.0,11913.44,0.3018,Consumer,Delhi,Maharashtra
O50900,2025-07-08,C1421,P2030,1.0,0.05,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,36573.6,7576.7,0.2072,Corporate,Hyderabad,Karnataka
O50901,2025-09-22,C1491,P2057,4.0,0.15,Laptops Product 58,Technology,Laptops,10032.16,7014.74,34109.34,6050.38,0.1774,Corporate,Chennai,Telangana
O50902,2025-05-14,C1410,P2052,2.0,0.2,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,32682.34,5370.0,0.1643,Consumer,Kochi,Maharashtra
O50903,2025-07-30,C1136,P2078,5.0,0.05,Tables Product 79,Furniture,Tables,6133.72,4595.0,29135.17,6160.17,0.2114,Consumer,Kochi,Tamil Nadu
O50904,2025-03-01,C1366,P2022,5.0,0.1,Accessories Product 23,Technology,Accessories,16308.47,12700.29,73388.11,9886.66,0.1347,Home Office,Kochi,Karnataka
O50905,2025-12-30,C1399,P2027,1.0,0.0,Storage Product 28,Furniture,Storage,6685.15,5650.89,6685.15,1034.26,0.1547,Corporate,Kochi,Maharashtra
O50906,2025-12-30,C1183,P2015,3.0,0.15,Tables Product 16,Furniture,Tables,38551.13,28836.5,98305.38,11795.88,0.12,Home Office,Mumbai,Tamil Nadu
O50907,2025-08-01,C1075,P2036,3.0,0.05,Tables Product 37,Furniture,Tables,76874.21,52831.76,219091.5,60596.22,0.2766,Corporate,Kochi,Maharashtra
O50908,2025-08-04,C1286,P2020,1.0,0.1,Phones Product 21,Technology,Phones,42879.1,36071.45,38591.19,2519.74,0.0653,Consumer,Coimbatore,Tamil Nadu
O50909,2025-08-14,C1471,P2078,5.0,0.1,Tables Product 79,Furniture,Tables,6133.72,4595.0,27601.74,4626.74,0.1676,Home Office,Chennai,Tamil Nadu
O50910,2025-05-11,C1374,P2016,5.0,0.25,Laptops Product 17,Technology,Laptops,60637.62,52413.59,227391.08,-34676.87,-0.1525,Consumer,Delhi,Karnataka
O50911,2025-03-17,C1141,P2036,3.0,0.15,Tables Product 37,Furniture,Tables,76874.21,52831.76,196029.24,37533.96,0.1915,Consumer,Delhi,Telangana
O50912,2025-10-13,C1236,P2076,2.0,0.15,Phones Product 77,Technology,Phones,31874.96,24846.67,54187.43,4494.09,0.0829,Consumer,Salem,Maharashtra
O50913,2025-10-04,C1024,P2018,4.0,0.1,Laptops Product 19,Technology,Laptops,45801.09,25468.21,164883.92,63011.08,0.3822,Consumer,Kochi,Maharashtra
O50914,2025-06-05,C1289,P2029,2.0,0.25,Phones Product 30,Technology,Phones,35257.0,27824.57,52885.5,-2763.64,-0.0523,Corporate,Chennai,Delhi
O50915,2025-09-05,C1066,P2044,5.0,0.2,Stationery Product 45,Office Supplies,Stationery,33218.58,19028.06,132874.32,37734.02,0.284,Consumer,Salem,Delhi
O50916,2025-08-06,C1249,P2017,2.0,0.1,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,69473.52,24344.52,0.3504,Home Office,Hyderabad,Karnataka
O50917,2025-07-09,C1407,P2077,4.0,0.2,Laptops Product 78,Technology,Laptops,47839.89,34926.79,153087.65,13380.49,0.0874,Consumer,Madurai,Tamil Nadu
O50918,2025-06-12,C1117,P2061,2.0,0.1,Storage Product 62,Furniture,Storage,41881.88,27770.86,75387.38,19845.66,0.2632,Consumer,Hyderabad,Tamil Nadu
O50919,2025-06-29,C1489,P2035,2.0,0.2,Phones Product 36,Technology,Phones,2743.0,1741.9,4388.8,905.0,0.2062,Home Office,Madurai,Delhi
O50920,2025-02-03,C1072,P2051,2.0,0.2,Chairs Product 52,Furniture,Chairs,34641.74,21896.2,55426.78,11634.38,0.2099,Consumer,Mumbai,Maharashtra
O50921,2025-02-10,C1281,P2018,2.0,0.05,Laptops Product 19,Technology,Laptops,45801.09,25468.21,87022.07,36085.65,0.4147,Consumer,Kochi,Karnataka
O50922,2025-11-03,C1403,P2043,1.0,0.15,Tables Product 44,Furniture,Tables,14620.74,9187.52,12427.63,3240.11,0.2607,Corporate,Madurai,Kerala
O50923,2025-12-04,C1447,P2006,5.0,0.1,Laptops Product 7,Technology,Laptops,57279.45,42140.92,257757.52,47052.92,0.1825,Corporate,Chennai,Delhi
O50924,2025-11-10,C1359,P2043,4.0,0.1,Tables Product 44,Furniture,Tables,14620.74,9187.52,52634.66,15884.58,0.3018,Consumer,Hyderabad,Telangana
O50925,2025-03-16,C1009,P2067,5.0,0.1,Storage Product 68,Furniture,Storage,45777.6,25636.72,205999.2,77815.6,0.3777,Corporate,Bengaluru,Telangana
O50926,2025-10-06,C1210,P2033,1.0,0.15,Accessories Product 34,Technology,Accessories,18507.84,16264.51,15731.66,-532.85,-0.0339,Consumer,Chennai,Tamil Nadu
O50927,2025-06-25,C1322,P2065,1.0,0.05,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,19615.53,3750.93,0.1912,Corporate,Pune,Tamil Nadu
O50928,2025-05-30,C1151,P2068,1.0,0.0,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,73518.62,18511.9,0.2518,Consumer,Chennai,Karnataka
O50929,2025-09-30,C1004,P2054,1.0,0.15,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,48041.35,8630.4,0.1796,Consumer,Kochi,Kerala
O50930,2025-11-21,C1194,P2009,2.0,0.05,Storage Product 10,Furniture,Storage,50209.76,29789.99,95398.54,35818.56,0.3755,Consumer,Coimbatore,Karnataka
O50931,2025-04-18,C1441,P2041,5.0,0.05,Laptops Product 42,Technology,Laptops,17089.78,12912.68,81176.45,16613.05,0.2047,Home Office,Salem,Tamil Nadu
O50932,2025-05-19,C1282,P2040,3.0,0.05,Tables Product 41,Furniture,Tables,52504.24,46067.43,149637.08,11434.79,0.0764,Consumer,Coimbatore,Kerala
O50933,2025-12-16,C1463,P2076,4.0,0.1,Phones Product 77,Technology,Phones,31874.96,24846.67,114749.86,15363.18,0.1339,Corporate,Pune,Kerala
O50934,2025-09-28,C1112,P2068,1.0,0.1,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,66166.76,11160.04,0.1687,Home Office,Mumbai,Delhi
O50935,2025-12-13,C1270,P2009,5.0,0.0,Storage Product 10,Furniture,Storage,50209.76,29789.99,251048.8,102098.85,0.4067,Corporate,Hyderabad,Delhi
O50936,2025-10-16,C1162,P2009,1.0,0.3,Storage Product 10,Furniture,Storage,50209.76,29789.99,35146.83,5356.84,0.1524,Corporate,Delhi,Tamil Nadu
O50937,2025-07-31,C1459,P2059,1.0,0.15,Chairs Product 60,Furniture,Chairs,38547.8,29927.33,32765.63,2838.3,0.0866,Consumer,Bengaluru,Kerala
O50938,2025-09-29,C1104,P2050,1.0,0.1,Phones Product 51,Technology,Phones,26671.88,18619.55,24004.69,5385.14,0.2243,Home Office,Hyderabad,Karnataka
O50939,2025-03-07,C1180,P2020,1.0,0.1,Phones Product 21,Technology,Phones,42879.1,36071.45,38591.19,2519.74,0.0653,Consumer,Madurai,Maharashtra
O50940,2025-09-05,C1043,P2007,1.0,0.1,Storage Product 8,Furniture,Storage,77465.02,47348.43,69718.52,22370.09,0.3209,Home Office,Madurai,Maharashtra
O50941,2025-06-05,C1281,P2064,4.0,0.15,Accessories Product 65,Technology,Accessories,53906.39,37542.43,183281.73,33112.01,0.1807,Consumer,Kochi,Karnataka
O50942,2025-02-16,C1174,P2077,5.0,0.05,Laptops Product 78,Technology,Laptops,47839.89,34926.79,227239.48,52605.53,0.2315,Corporate,Madurai,Telangana
O50943,2025-07-20,C1161,P2029,1.0,0.05,Phones Product 30,Technology,Phones,35257.0,27824.57,33494.15,5669.58,0.1693,Corporate,Coimbatore,Karnataka
O50944,2025-05-28,C1470,P2048,1.0,0.2,Storage Product 49,Furniture,Storage,47196.49,35282.94,37757.19,2474.25,0.0655,Consumer,Salem,Delhi
O50945,2025-05-04,C1350,P2008,1.0,0.05,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,11919.22,3140.16,0.2635,Consumer,Chennai,Maharashtra
O50946,2025-01-01,C1433,P2016,1.0,0.1,Laptops Product 17,Technology,Laptops,60637.62,52413.59,54573.86,2160.27,0.0396,Consumer,Mumbai,Maharashtra
O50947,2025-09-04,C1339,P2068,2.0,0.2,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,117629.79,7616.35,0.0647,Consumer,Mumbai,Telangana
O50948,2025-12-09,C1139,P2057,2.0,0.15,Laptops Product 58,Technology,Laptops,10032.16,7014.74,17054.67,3025.19,0.1774,Home Office,Coimbatore,Kerala
O50949,2025-05-08,C1470,P2056,3.0,0.1,Phones Product 57,Technology,Phones,10100.77,6325.84,27272.08,8294.56,0.3041,Consumer,Salem,Delhi
O50950,2025-07-10,C1131,P2061,1.0,0.15,Storage Product 62,Furniture,Storage,41881.88,27770.86,35599.6,7828.74,0.2199,Consumer,Delhi,Delhi
O50951,2025-03-08,C1086,P2051,3.0,0.0,Chairs Product 52,Furniture,Chairs,34641.74,21896.2,103925.22,38236.62,0.3679,Corporate,Bengaluru,Maharashtra
O50952,2025-01-04,C1175,P2060,4.0,0.15,Laptops Product 61,Technology,Laptops,51237.86,42856.01,174208.72,2784.68,0.016,Consumer,Kochi,Maharashtra
O50953,2025-10-30,C1182,P2039,3.0,0.1,Chairs Product 40,Furniture,Chairs,31822.56,23868.26,85920.91,14316.13,0.1666,Home Office,Delhi,Karnataka
O50954,2025-10-21,C1367,P2037,5.0,0.2,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,111484.08,17775.73,0.1594,Home Office,Hyderabad,Kerala
O50955,2025-05-23,C1128,P2042,2.0,0.25,Storage Product 43,Furniture,Storage,19092.63,15390.19,28638.94,-2141.44,-0.0748,Consumer,Kochi,Tamil Nadu
O50956,2025-07-10,C1245,P2062,2.0,0.25,Storage Product 63,Furniture,Storage,2688.9,1752.13,4033.35,529.09,0.1312,Home Office,Delhi,Delhi
O50957,2025-01-21,C1088,P2018,1.0,0.25,Laptops Product 19,Technology,Laptops,45801.09,25468.21,34350.82,8882.61,0.2586,Home Office,Hyderabad,Delhi
O50958,2025-08-15,C1065,P2049,1.0,0.1,Accessories Product 50,Technology,Accessories,36467.03,22897.52,32820.33,9922.81,0.3023,Consumer,Salem,Delhi
O50959,2025-11-09,C1157,P2032,4.0,0.1,Stationery Product 33,Office Supplies,Stationery,3779.83,2280.57,13607.39,4485.11,0.3296,Corporate,Salem,Tamil Nadu
O50960,2025-04-27,C1386,P2012,4.0,0.1,Laptops Product 13,Technology,Laptops,16281.82,11596.34,58614.55,12229.19,0.2086,Consumer,Pune,Maharashtra
O50961,2025-10-29,C1377,P2077,5.0,0.15,Laptops Product 78,Technology,Laptops,47839.89,34926.79,203319.53,28685.58,0.1411,Consumer,Coimbatore,Telangana
O50962,2025-05-22,C1148,P2061,1.0,0.2,Storage Product 62,Furniture,Storage,41881.88,27770.86,33505.5,5734.64,0.1712,Consumer,Chennai,Telangana
O50963,2025-02-08,C1472,P2042,1.0,0.05,Storage Product 43,Furniture,Storage,19092.63,15390.19,18138.0,2747.81,0.1515,Consumer,Coimbatore,Delhi
O50964,2025-12-21,C1339,P2048,4.0,0.25,Storage Product 49,Furniture,Storage,47196.49,35282.94,141589.47,457.71,0.0032,Consumer,Mumbai,Telangana
O50965,2025-09-09,C1432,P2035,4.0,0.2,Phones Product 36,Technology,Phones,2743.0,1741.9,8777.6,1810.0,0.2062,Corporate,Pune,Delhi
O50966,2025-11-29,C1115,P2009,4.0,0.3,Storage Product 10,Furniture,Storage,50209.76,29789.99,140587.33,21427.37,0.1524,Home Office,Salem,Delhi
O50967,2025-07-26,C1213,P2005,2.0,0.2,Tables Product 6,Furniture,Tables,18627.38,11555.02,29803.81,6693.77,0.2246,Consumer,Kochi,Telangana
O50968,2025-07-29,C1468,P2056,3.0,0.05,Phones Product 57,Technology,Phones,10100.77,6325.84,28787.19,9809.67,0.3408,Consumer,Coimbatore,Tamil Nadu
O50969,2025-04-25,C1445,P2000,3.0,0.05,Laptops Product 1,Technology,Laptops,13340.82,10836.58,38021.34,5511.6,0.145,Home Office,Chennai,Maharashtra
O50970,2025-08-13,C1480,P2070,1.0,0.05,Phones Product 71,Technology,Phones,79953.27,45246.36,75955.61,30709.25,0.4043,Corporate,Bengaluru,Kerala
O50971,2025-05-14,C1371,P2057,2.0,0.1,Laptops Product 58,Technology,Laptops,10032.16,7014.74,18057.89,4028.41,0.2231,Consumer,Salem,Maharashtra
O50972,2025-09-08,C1293,P2020,4.0,0.15,Phones Product 21,Technology,Phones,42879.1,36071.45,145788.94,1503.14,0.0103,Consumer,Mumbai,Kerala
